path	owner	status	evidence
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-008__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-009__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-009__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-011__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-011__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-016__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-016__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-017__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-017__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-018__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-018__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-022__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-022__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-028__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/micro_rules_v0_2__qwen3_8b__HG-028__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__local_model_form_fill_smoke_summary.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__local_model_form_fill_smoke_summary.md	A	READ	Semantic audit: human-authored report summary inspected; operational provenance retained alongside runtime evidence.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-001__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-001__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-002__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-002__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-005__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-005__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-006__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-006__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-008__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-008__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-009__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-009__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-011__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-011__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-016__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-016__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-017__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-017__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-018__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-018__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-022__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-022__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-028__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-D/qwen_hybrid_v0_3__qwen3_8b__HG-028__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/full_holdout_qwen_summary.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/full_holdout_qwen_summary.md	A	READ	Semantic audit: human-authored report summary inspected; operational provenance retained alongside runtime evidence.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__local_model_form_fill_smoke_summary.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__local_model_form_fill_smoke_summary.md	A	READ	Semantic audit: human-authored report summary inspected; operational provenance retained alongside runtime evidence.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-001__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-001__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-002__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-002__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-003__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-003__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-004__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-004__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-005__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-005__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-006__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-006__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-007__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-007__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-008__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-008__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-009__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-009__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-010__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-010__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-011__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-011__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-012__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-012__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-013__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-013__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-014__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-014__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-015__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-015__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-016__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-016__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-017__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-017__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-018__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-018__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-019__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-019__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-020__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-020__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-021__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-021__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-022__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-022__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-023__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-023__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-024__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-024__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-025__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-025__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-026__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-026__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-027__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-027__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-028__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-028__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-029__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-029__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-030__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-030__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-031__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-031__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-032__raw.txt	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-E/qwen_hybrid_parse_safe_v0_4__qwen3_8b__HG-032__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-007__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-007__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-010__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-010__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-013__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-013__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-015__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-015__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-017__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-017__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-018__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-018__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-024__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-024__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-025__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/HG-025__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/structured_output_schema_smoke_summary.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F1/structured_output_schema_smoke_summary.md	A	READ	Semantic audit: human-authored report summary inspected; operational provenance retained alongside runtime evidence.
reports/local_model_smoke/1G-B2-F2-A/hard_gate_schema_smoke_summary.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/hard_gate_schema_smoke_summary.md	A	READ	Semantic audit: human-authored report summary inspected; operational provenance retained alongside runtime evidence.
reports/local_model_smoke/1G-B2-F2-A/HG-007__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-007__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-010__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-010__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-013__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-013__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-016__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-016__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-017__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-017__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-018__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-018__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-024__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-024__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-025__raw_response.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-A/HG-025__result.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
reports/local_model_smoke/1G-B2-F2-B1/HG-007__phase_b_soft_review.json	A	GENERATED/ASSET	Fresh master tree identity/provenance verified; generated report or binary/reference asset, not executable source.
